is_cancelled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_cancelled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,has_booking_changes,has_special_requests,has_previous_cancellations
0,27,0,1,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,82.57356941926594,0,0,False,False,False
0,34,1,2,3,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,134.25704177499773,0,0,False,False,False
0,3,2,1,2,1.0,0,0,0,0,A,F,0,No Deposit,0,Group,202.8926649430017,1,0,False,False,False
0,34,0,2,1,3.0,1,0,0,0,A,A,0,No Deposit,1,Transient,73.46009344454146,0,2,False,True,False
0,54,2,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,60.51122804209368,0,0,False,False,False
0,14,1,5,1,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,113.43267827907032,0,0,True,False,False
0,18,2,2,1,0.0,0,0,0,0,A,B,1,No Deposit,0,Transient,122.6677672962865,0,0,True,False,False
0,56,1,3,2,0.0,1,0,1,0,A,D,1,No Deposit,0,Transient,159.22596755848488,0,0,True,False,True
0,29,2,4,0,0.0,0,0,0,0,A,D,0,No Deposit,100,Transient,109.92168281730083,0,0,False,False,False
0,46,0,1,2,0.0,0,0,0,0,D,A,2,No Deposit,391,Transient,56.1634715117732,1,0,True,False,False
0,26,1,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,134.66636113681528,0,0,False,False,False
0,15,0,4,1,0.0,0,0,0,0,A,E,1,No Deposit,0,Transient,189.97767098624087,0,5,True,True,False
0,47,0,2,2,0.0,0,0,0,0,D,D,0,No Deposit,56,Transient,53.33523352402338,0,0,False,False,False
0,44,2,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,128.98050340814876,0,2,False,True,False
0,23,1,2,2,0.0,0,0,0,0,D,C,0,No Deposit,0,Transient,100.2387236099978,0,0,False,False,False
0,59,1,3,1,0.0,0,0,0,2,D,A,8,Non Refund,0,Transient,75.2749387390218,0,0,True,False,False
0,36,0,5,2,0.0,0,1,0,0,A,A,0,No Deposit,0,Contract,121.52477747612792,1,0,False,False,False
0,60,0,2,2,0.0,0,0,0,0,C,A,0,No Deposit,0,Transient,132.19966514732496,0,0,False,False,False
0,60,0,16,1,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,114.25026596413184,0,0,False,False,False
0,17,0,5,1,0.0,0,0,0,0,C,C,1,No Deposit,0,Transient,144.69962742412298,0,0,True,False,False
0,28,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,110.9820622145368,0,0,False,False,False
0,0,0,1,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,96.47735446482956,0,0,False,False,False
0,22,2,6,4,1.0,1,0,0,0,A,A,0,No Deposit,0,Transient,207.79488474717343,0,0,False,False,False
0,15,1,2,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,85.29647749166037,0,0,True,False,False
0,57,2,2,2,0.0,0,0,1,0,D,A,6,No Deposit,0,Transient,166.6824890627365,0,0,True,False,True
0,33,2,0,2,0.0,0,0,0,0,A,D,0,Non Refund,0,Transient,104.0330688823707,0,1,False,True,False
0,57,2,8,1,0.0,1,0,0,0,A,A,1,No Deposit,0,Transient,115.61794454753102,0,0,True,False,False
0,10,0,1,2,0.0,0,1,0,0,D,D,1,No Deposit,0,Transient,155.3620804226192,0,1,True,True,False
0,32,1,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,131.70416249484927,0,0,False,False,False
0,7,2,3,2,0.0,0,0,0,0,B,E,0,No Deposit,0,Transient,374.5661901705751,0,0,False,False,False
0,37,2,13,2,2.0,2,0,0,0,G,A,13,Non Refund,0,Transient-Party,156.8506776451448,0,1,True,True,False
0,56,1,3,2,0.0,0,0,0,0,A,A,0,Non Refund,111,Transient,286.79898043010314,0,0,False,False,False
0,32,1,3,2,1.0,0,0,0,0,A,A,1,No Deposit,0,Transient,130.654325915949,0,0,True,False,False
0,16,0,0,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,70.81980633403114,0,3,False,True,False
0,35,2,4,2,0.0,0,0,0,6,A,A,1,No Deposit,0,Transient,218.85503628796332,0,3,True,True,False
0,43,0,13,2,0.0,0,0,0,0,A,E,0,Non Refund,0,Transient-Party,119.86537528944292,0,0,False,False,False
0,24,0,1,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,141.82481757748414,0,0,True,False,False
0,50,0,13,2,0.0,0,0,0,0,D,G,0,No Deposit,0,Transient-Party,79.84956398980906,0,0,False,False,False
0,0,0,4,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,77.17660816993822,0,0,True,False,False
0,48,1,5,2,0.0,0,0,0,0,A,E,0,Non Refund,0,Transient,193.30699821502503,0,1,False,True,False
0,1,1,1,2,0.0,0,0,0,0,A,A,13,No Deposit,0,Transient,92.604535386413,0,1,True,True,False
0,7,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,253.00992588963692,0,0,False,False,False
0,20,4,2,2,0.0,1,0,0,5,A,D,0,No Deposit,0,Transient,158.9845346406879,0,5,False,True,False
0,57,2,4,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,142.45586779147865,1,0,True,False,False
0,44,0,2,1,0.0,0,1,0,5,A,A,1,No Deposit,0,Transient,72.35781895926827,0,0,True,False,False
0,55,2,4,2,1.0,0,1,0,0,B,A,0,No Deposit,0,Transient,107.08812838157684,0,0,False,False,False
0,47,9,14,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,93.77465496169266,0,0,True,False,False
0,14,0,3,0,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,43.40184714459434,0,0,False,False,False
0,28,1,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,216.17568616429352,0,0,False,False,False
0,10,0,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,223.9198415673844,0,0,False,False,False
0,55,0,3,1,0.0,0,0,0,0,E,H,1,No Deposit,0,Transient,147.1337706072412,0,1,True,True,False
0,28,0,5,3,0.0,0,1,0,0,A,A,0,No Deposit,109,Transient,115.35541521180124,0,1,False,True,False
0,23,2,2,2,0.0,0,0,0,0,F,A,0,No Deposit,0,Transient,78.41893958747954,0,0,False,False,False
0,56,0,0,1,0.0,0,0,0,0,A,A,5,No Deposit,0,Transient,169.5635654355246,0,0,True,False,False
0,13,0,2,2,0.0,0,0,0,0,A,K,0,No Deposit,0,Transient-Party,77.59533827770329,0,1,False,True,False
0,38,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.9444693959876,1,0,False,False,False
0,11,0,3,2,1.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,70.50969317030886,0,1,False,True,False
0,7,0,5,4,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.12530151386484,1,0,False,False,False
0,55,1,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,103.5915045952657,0,1,False,True,False
0,39,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,106.7253502463505,0,0,False,False,False
0,11,0,2,2,0.0,0,0,0,0,E,A,0,Non Refund,0,Transient,141.7513510348444,0,0,False,False,False
0,34,1,3,1,0.0,0,1,0,0,A,F,0,No Deposit,0,Transient,105.98411059186986,0,0,False,False,False
0,46,2,2,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient-Party,65.26334648566524,0,0,False,False,False
0,39,2,2,2,0.0,0,0,0,0,A,F,1,No Deposit,19,Transient,100.6741243490915,0,0,True,False,False
0,35,2,2,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,171.6233176911471,0,0,True,False,False
0,33,0,4,2,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,275.2063280486737,0,0,False,False,False
0,59,0,3,1,0.0,0,0,0,0,A,B,0,No Deposit,0,Transient-Party,143.91673642772014,0,4,False,True,False
0,18,0,2,2,0.0,0,0,2,0,A,A,0,No Deposit,0,Transient-Party,278.98687237935667,0,0,False,False,True
0,54,2,5,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,71.44876104431454,0,0,False,False,False
0,51,0,1,3,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,114.16173057341685,0,0,True,False,False
0,47,0,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,127.76861457189504,0,1,False,True,False
0,31,1,3,2,0.0,0,0,0,0,A,G,0,No Deposit,0,Transient,65.29793519325462,0,0,False,False,False
0,34,0,1,1,0.0,0,1,0,0,H,A,0,Non Refund,0,Transient,307.75212716735,0,0,False,False,False
0,56,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,51.57042729288976,0,0,False,False,False
0,4,0,3,2,0.0,0,0,0,0,A,A,0,Refundable,20,Transient,305.7698206968193,0,0,False,False,False
0,38,0,6,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,82.27077085665019,0,0,False,False,False
0,52,0,13,2,2.0,0,0,3,0,A,A,13,No Deposit,0,Transient,310.7491388170497,1,0,True,False,True
0,29,0,5,2,0.0,0,0,0,0,C,F,0,No Deposit,0,Transient-Party,159.82782304435844,0,0,False,False,False
0,48,1,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,243.49434856823265,0,0,False,False,False
0,44,0,4,2,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,144.8578685804553,0,0,True,False,False
0,58,2,5,4,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,85.13022350726938,0,0,True,False,False
0,4,2,2,2,0.0,0,0,0,0,A,B,1,No Deposit,0,Transient,79.41899443815433,0,1,True,True,False
0,58,2,1,2,0.0,2,0,0,0,A,A,0,No Deposit,0,Transient-Party,140.72772122644554,0,0,False,False,False
0,36,1,8,1,0.0,0,0,0,0,D,A,3,No Deposit,0,Transient,72.48288927072153,0,0,True,False,False
0,28,0,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,143.1073981147922,0,0,True,False,False
0,30,2,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,155.87499478534025,0,0,False,False,False
0,22,1,0,3,0.0,0,0,0,0,A,A,1,No Deposit,20,Transient,260.59606883051293,0,0,True,False,False
0,29,1,3,2,0.0,2,0,0,0,A,D,5,No Deposit,187,Transient,109.05337157318031,0,1,True,True,False
0,39,2,1,3,0.0,1,0,0,0,A,A,1,No Deposit,0,Transient-Party,99.96620349782212,0,0,True,False,False
0,54,1,0,2,1.0,0,0,0,0,A,A,0,No Deposit,0,Transient,201.7817169862975,0,0,False,False,False
0,19,3,3,1,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,133.37926069725182,0,0,False,False,False
0,11,1,5,2,0.0,0,0,0,0,A,A,6,No Deposit,0,Contract,82.35486733140384,0,0,True,False,False
0,42,2,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,81.49982572501847,0,0,False,False,False
0,46,2,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,268.94015462543825,0,1,False,True,False
0,27,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,113.99062898213668,0,1,False,True,False
0,35,1,6,2,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,135.49121106127993,0,0,True,False,False
0,9,16,3,3,0.0,0,0,0,0,D,A,0,No Deposit,207,Transient-Party,143.41315684838594,0,0,False,False,False
0,51,1,0,4,0.0,0,0,0,0,G,A,3,No Deposit,0,Transient,209.50242196668367,0,0,True,False,False
0,51,2,5,3,0.0,0,1,0,0,F,A,0,Refundable,0,Transient,84.43167576609684,0,1,False,True,False
0,3,0,3,2,0.0,0,0,0,0,A,K,1,No Deposit,91,Transient,58.49222467445538,0,1,True,True,False
0,47,0,5,2,0.0,1,0,0,0,A,A,0,No Deposit,0,Transient,168.8879415066771,0,0,False,False,False
0,22,2,5,2,0.0,0,0,26,0,A,A,1,Non Refund,0,Transient,94.57211572183864,2,1,True,True,True
0,32,2,3,2,0.0,0,0,0,9,A,A,0,No Deposit,0,Transient,166.2193750010606,0,0,False,False,False
0,38,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,150.59251154477636,1,0,False,False,False
0,18,3,3,1,0.0,0,0,0,0,E,B,0,No Deposit,0,Transient,145.16125387018155,0,0,False,False,False
0,5,0,2,2,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient-Party,106.07065484271192,0,0,False,False,False
0,36,2,0,1,0.0,0,0,0,0,A,E,4,Non Refund,0,Transient,104.2893130149222,1,0,True,False,False
0,16,3,4,3,0.0,0,0,0,0,E,I,0,Refundable,0,Transient,167.09357151311798,0,0,False,False,False
0,2,0,3,2,0.0,0,0,0,0,A,F,1,No Deposit,98,Transient,155.15701977575415,0,0,True,False,False
0,48,0,2,1,0.0,0,0,0,0,D,K,0,No Deposit,0,Transient,70.28770811063512,0,3,False,True,False
0,16,2,10,1,0.0,0,0,0,0,A,E,1,No Deposit,0,Transient-Party,220.9289633885057,0,0,True,False,False
0,14,1,1,1,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,118.03812364970544,1,3,False,True,False
0,29,1,2,2,0.0,0,0,0,0,C,A,2,Non Refund,0,Transient-Party,154.98280195417013,0,0,True,False,False
0,32,1,3,2,0.0,0,0,0,0,D,D,0,No Deposit,0,Transient-Party,110.8121464393186,1,0,False,False,False
0,56,8,0,1,0.0,0,0,0,0,D,D,0,No Deposit,0,Transient,119.1936181026628,0,0,False,False,False
0,45,2,2,2,0.0,0,0,0,0,G,A,0,Refundable,0,Transient,108.00851289582944,0,0,False,False,False
0,17,2,1,1,0.0,0,1,0,0,A,E,2,No Deposit,111,Transient,120.54586420243182,0,0,True,False,False
0,19,2,4,1,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,68.60091206674521,0,0,False,False,True
0,30,0,3,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,69.91618764270304,0,0,False,False,False
0,58,0,3,1,0.0,0,0,1,0,E,A,0,No Deposit,0,Contract,57.47444912354895,0,0,False,False,True
0,4,2,2,2,0.0,0,1,0,0,E,A,0,Non Refund,0,Transient,399.14325583566176,0,0,False,False,False
0,20,2,6,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,78.30043330970207,0,0,True,False,False
0,48,8,7,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,81.01457092045592,0,1,True,True,False
0,9,2,1,2,0.0,0,0,0,0,E,B,0,No Deposit,0,Contract,142.45455993551556,0,0,False,False,False
0,50,0,3,2,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,100.08368724984469,0,0,False,False,True
0,29,0,4,1,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,151.8227751364938,0,1,True,True,False
0,2,2,4,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,293.31520662639537,0,2,True,True,False
0,28,2,0,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,67.63000016596763,0,2,False,True,False
0,20,6,5,2,0.0,0,0,0,1,A,D,0,No Deposit,89,Transient-Party,114.59003675913434,0,0,False,False,False
0,13,2,13,2,3.0,0,0,26,0,A,A,1,No Deposit,0,Contract,359.3637483365401,0,0,True,False,True
0,41,1,4,1,0.0,0,0,0,0,E,A,0,Refundable,0,Transient,274.682534860015,0,1,False,True,False
0,33,2,1,1,0.0,0,0,0,0,A,A,0,No Deposit,45,Transient,108.14837390142196,0,0,False,False,False
0,0,1,1,1,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,106.42009147517172,0,0,False,False,False
0,11,0,3,2,0.0,0,0,0,0,A,D,0,No Deposit,391,Transient-Party,127.99887167854595,0,0,False,False,False
0,19,0,2,2,0.0,0,0,0,0,A,D,2,No Deposit,0,Transient,120.9075360876391,0,0,True,False,False
0,12,0,3,3,2.0,0,0,0,0,A,E,2,No Deposit,0,Transient,83.86394895535608,0,0,True,False,False
0,14,2,14,2,0.0,0,0,25,0,A,A,1,No Deposit,0,Transient,49.202845232192345,0,0,True,False,True
0,10,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,59.45982265713461,1,0,False,False,False
0,37,1,1,3,0.0,0,1,0,0,D,A,1,No Deposit,0,Transient,71.04913597669004,0,1,True,True,False
0,36,0,2,0,0.0,0,0,0,0,A,D,1,Non Refund,0,Transient,78.79879895244952,0,1,True,True,False
0,4,0,0,1,0.0,0,0,0,0,D,A,5,No Deposit,0,Transient,155.02892430949015,0,1,True,True,False
0,3,0,3,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,117.87836705459844,0,0,True,False,False
0,14,0,1,1,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,92.7967953261179,0,2,True,True,False
0,21,2,2,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,287.52107739769104,0,0,True,False,False
0,17,0,2,1,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,112.35065977790696,0,1,False,True,False
0,16,2,4,1,0.0,0,0,0,0,E,A,2,No Deposit,0,Contract,69.50821891668784,0,5,True,True,False
0,3,1,3,1,0.0,0,0,0,0,L,A,2,No Deposit,68,Transient,395.0204603537137,0,0,True,False,False
0,36,0,5,2,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,101.6046746287364,2,0,False,False,False
0,23,1,2,2,0.0,2,0,24,0,A,D,0,No Deposit,0,Transient,369.6134134333095,1,0,False,False,True
0,31,0,3,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,176.2436540546298,0,0,False,False,False
0,49,1,0,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,161.80905067249728,0,0,True,False,False
0,12,0,3,2,0.0,0,0,0,0,C,H,1,No Deposit,0,Transient,65.56188670417814,0,1,True,True,False
0,20,2,4,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,81.29861595362581,0,1,False,True,False
0,55,0,2,2,0.0,0,0,0,0,F,A,0,No Deposit,0,Transient,145.79477895402658,0,0,False,False,False
0,44,3,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,52.4193948320538,0,0,False,False,False
0,8,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,155.52368820903752,0,0,False,False,False
0,17,5,2,1,0.0,0,0,0,0,A,A,1,No Deposit,101,Transient,200.67394138532796,0,0,True,False,False
0,59,1,3,2,0.0,0,0,0,0,E,A,1,No Deposit,0,Contract,82.03734632963753,0,0,True,False,False
0,60,2,2,2,3.0,0,0,0,16,E,A,1,No Deposit,391,Transient,94.91442352216336,0,0,True,False,False
0,10,4,1,2,3.0,0,0,0,0,A,A,2,No Deposit,0,Transient-Party,121.60377043210671,0,0,True,False,False
0,48,0,4,1,0.0,0,0,0,0,A,A,3,No Deposit,0,Transient,121.94116112781852,0,1,True,True,False
0,28,2,3,1,0.0,0,0,0,0,G,A,0,No Deposit,0,Transient,119.5840298387395,1,2,False,True,False
0,12,2,2,2,0.0,0,1,0,0,E,A,1,Non Refund,0,Transient,61.9101433887048,0,1,True,True,False
0,13,1,3,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,159.56228537649991,0,0,True,False,False
0,59,4,2,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,170.1244755091009,0,4,True,True,False
0,20,0,2,3,0.0,0,0,0,0,A,H,0,No Deposit,0,Transient-Party,106.1046601268652,0,0,False,False,False
0,18,2,1,2,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,173.73445499163705,0,0,False,False,False
0,56,2,5,2,0.0,0,0,0,0,F,A,0,No Deposit,61,Transient,225.30449414391185,0,2,False,True,False
0,21,2,2,2,0.0,0,0,0,13,A,D,0,No Deposit,0,Contract,54.65122348609826,0,0,False,False,False
0,1,1,3,2,0.0,0,0,0,29,C,H,0,No Deposit,187,Transient,167.5857503254821,0,1,False,True,False
0,1,1,3,2,0.0,0,0,0,0,A,B,5,No Deposit,0,Transient,163.86949433485404,0,2,True,True,False
0,18,0,5,1,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,100.19597184356644,2,0,True,False,False
0,25,2,5,2,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,74.36167023021653,0,1,False,True,True
0,58,1,2,1,0.0,0,0,19,8,A,A,0,Non Refund,0,Transient,48.10687626222083,0,0,False,False,True
0,32,2,5,1,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,122.83179387554344,0,0,False,False,False
0,8,1,2,1,0.0,0,0,19,0,D,I,0,No Deposit,19,Transient-Party,115.00766657524127,0,0,False,False,True
0,10,0,5,2,0.0,0,0,0,0,A,C,0,Non Refund,0,Transient,206.65826901572015,1,1,False,True,False
0,27,0,1,2,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,69.98014807408816,0,1,False,True,False
0,38,1,1,2,0.0,0,0,0,0,D,D,0,No Deposit,0,Transient,204.21668662205013,0,0,False,False,False
0,3,0,9,1,0.0,0,0,1,0,A,E,1,No Deposit,0,Transient,133.9661902424243,0,0,True,False,True
0,59,0,3,2,0.0,0,0,0,0,A,A,1,Non Refund,0,Transient,152.66761946640472,0,0,True,False,False
0,51,1,3,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,178.3407181280317,0,0,False,False,False
0,52,1,4,2,0.0,0,1,0,8,A,A,8,No Deposit,0,Transient,76.84913870574667,0,1,True,True,False
0,2,2,1,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,284.2301464806556,0,0,False,False,False
0,20,0,9,1,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,105.27334250257766,0,0,False,False,True
0,50,16,4,2,0.0,0,0,0,0,A,K,1,No Deposit,0,Transient,120.24068012074476,0,1,True,True,False
0,0,1,2,2,0.0,0,0,0,0,A,A,0,No Deposit,3,Transient,75.22845415060186,0,0,False,False,False
0,14,0,1,3,0.0,0,0,0,0,E,A,4,No Deposit,0,Transient,33.24929428668844,1,1,True,True,False
0,46,2,5,2,0.0,1,0,0,0,C,A,0,No Deposit,0,Transient,49.46111140636304,0,2,False,True,False
0,29,2,3,2,0.0,0,0,0,0,E,A,1,No Deposit,0,Transient-Party,68.1016273326677,0,2,True,True,False
0,9,0,3,1,0.0,0,0,0,0,C,F,2,No Deposit,0,Transient,110.4720978513,0,0,True,False,False
0,52,0,1,2,0.0,0,0,0,4,A,A,1,No Deposit,0,Transient-Party,146.47683534007135,0,1,True,True,False
0,18,1,2,2,0.0,0,0,24,0,A,A,0,No Deposit,0,Transient,150.60612832508852,0,1,False,True,True
0,48,0,5,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,106.7225923720992,0,1,True,True,False
0,44,0,5,3,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,168.85817768982253,0,0,False,False,False
0,59,0,5,1,0.0,0,0,0,17,A,A,1,No Deposit,0,Transient,172.33259182957352,0,1,True,True,False
0,51,0,13,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,72.73885313916333,0,0,False,False,False
0,39,0,2,2,0.0,0,0,14,0,C,F,8,No Deposit,0,Transient-Party,189.07542101363487,0,0,True,False,True
0,39,2,10,2,0.0,0,0,1,0,A,A,13,No Deposit,0,Transient,164.31887247587466,1,0,True,False,True
0,6,0,1,2,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,48.69479578222814,0,0,False,False,True
0,41,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,141.09349807646743,0,4,False,True,False
0,42,0,1,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,114.9635574980488,0,0,True,False,False
0,48,2,10,3,0.0,0,1,0,0,A,A,1,No Deposit,0,Transient,285.5930834634416,0,0,True,False,False
0,40,4,3,4,0.0,0,0,0,0,A,F,1,No Deposit,0,Transient,251.23042041480167,0,0,True,False,False
0,49,0,2,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,123.13896497955768,0,1,False,True,False
0,55,1,4,2,0.0,0,0,0,0,E,A,3,Non Refund,0,Transient,137.1607427022918,0,1,True,True,False
0,14,0,1,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,165.34480013539914,0,0,False,False,False
0,44,0,3,2,0.0,0,0,0,0,E,A,0,Non Refund,0,Transient,122.04834338434884,2,0,False,False,False
0,29,1,3,2,0.0,0,0,0,0,A,A,1,No Deposit,64,Transient,125.06455590442764,0,0,True,False,False
0,24,0,3,2,0.0,0,0,0,0,G,A,2,No Deposit,0,Transient-Party,60.02574108379643,0,0,True,False,False
0,59,0,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,112.1161065891556,0,0,False,False,False
0,29,1,5,1,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,201.82262222415892,0,0,False,False,False
0,49,0,4,2,0.0,0,1,0,0,F,A,1,No Deposit,0,Transient,96.6223972300654,0,0,True,False,False
0,20,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,100.50355775070356,0,0,False,False,False
0,54,4,1,2,0.0,0,0,0,1,A,A,0,No Deposit,0,Transient,98.11942927251424,0,1,False,True,False
0,37,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,98.8722307401352,0,0,False,False,False
0,18,0,9,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,108.82549192263308,0,0,False,False,False
0,24,4,3,2,0.0,0,0,1,0,D,H,0,No Deposit,0,Transient,85.4446388230635,0,1,False,True,True
0,42,0,2,1,2.0,0,0,0,0,A,A,13,Non Refund,0,Transient,164.96718922542732,0,0,True,False,False
0,12,1,5,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,46.36942499728294,1,0,True,False,False
0,32,4,9,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,71.11104192911147,0,0,False,False,False
0,16,0,5,2,0.0,0,1,0,0,D,A,1,No Deposit,0,Transient,178.03415995533632,0,3,True,True,False
0,55,1,3,2,0.0,1,0,0,0,F,A,0,Non Refund,69,Transient,292.6126369589708,0,1,False,True,False
0,59,0,3,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient-Party,85.7927863846348,1,4,True,True,False
0,34,2,2,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,105.32517734804183,0,0,True,False,False
0,15,0,3,2,0.0,0,0,0,0,D,C,0,No Deposit,0,Transient-Party,72.98650712479464,2,2,False,True,False
0,1,3,4,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,274.43272513120155,0,2,False,True,False
0,47,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,111,Transient,124.52568693390111,0,0,False,False,False
0,47,1,3,1,0.0,0,0,0,0,G,A,0,No Deposit,0,Transient,104.04032605630204,0,0,False,False,False
0,17,5,19,2,0.0,2,0,0,0,E,C,0,No Deposit,0,Transient,114.36821082918512,0,0,False,False,False
0,50,0,2,2,0.0,0,0,0,0,A,D,1,Non Refund,120,Transient,155.33234288032048,0,0,True,False,False
0,11,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,238.8270031551573,0,0,False,False,False
0,9,4,5,2,0.0,1,0,0,0,A,H,0,No Deposit,20,Transient,258.5291019268225,1,3,False,True,False
0,54,0,2,2,0.0,0,0,0,5,E,A,8,No Deposit,0,Transient,86.21283560235283,0,0,True,False,False
0,39,0,5,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,201.21950780299804,0,0,False,False,False
0,47,0,1,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,98.96379442005548,0,0,False,False,False
